ID;Title;Description;Vendor;Type;Tags;Price
green-clay-shampoo-bar-600881257;ZERO WASTE | FRENCH GREEN CLAY;"<p style=""text-align: center;""> <strong>FRENCH GREEN CLAY SHAMPOO BAR</strong></p>
<div style=""text-align: center;"">
<span style=""text-decoration: underline;""></span><br>
</div>
<div style=""text-align: center;"">
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey""><br></div>
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey""><br></div>
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey"">Our range of shampoo bars makes the most of the natural ingredients to nourish and revitalize your hair.</div>
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey""><br></div>
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Suitable for all hair types</strong></span></div>
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey"">
<span data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></span><br data-mce-fragment=""1"">
</div>
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey"">
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey"">
<strong data-mce-fragment=""1"">Why use a shampoo bar?</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>It's SLS Free (Sodium Lauryl Sulfate).</strong>
</div>
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey"">Shampoo bars offer a low carbon footprint. These solid bars are more lightweight and compact than their bottled counterparts, so they require less space during transport relative to the same amount of washes with liquid shampoo.<br data-mce-fragment=""1"">They Last A lot Longer in some cases up to 50-75 washes for short hair.<br data-mce-fragment=""1"">
</div>
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey""><br data-mce-fragment=""1""></div>
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey"">
<strong data-mce-fragment=""1"">How often should I wash my hair with a shampoo bar?</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">If you are ready to start using a shampoo bar for the first time, I suggest you apply this after your shampoo every 2/3 days until your hair has properly transitioned and got used to the ingredients of your new shampoo. Give it time then use as you would a normal liquid shampoo.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">All our shampoo bars will leave your hair feeling clean, revitalized, and healthy, with olive oils, coconut oils, Vitamin E, Aloe Vera, And many more Healthy oils &amp; Botanicals embedded in our shampoo bars.<br data-mce-fragment=""1"">
</div>
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey""><br></div>
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey""><strong>WASHES UP TO 30 -50 | WEIGHT 110G | SUITABILITY FOR ALL HAIR TYPES</strong></div>
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey""><br></div>
<div data-mce-fragment=""1"" style=""text-align: left;"" class=""vc_single_image-wrapper   vc_box_border_grey"">
<table width=""100%"">
<tbody>
<tr>
<td>French Green Clay <br>
</td>
<td>Is reputed to effectively eliminate dirt, product build-up, dandruff, and toxins while balancing oil production to cleanse excessive oils without stripping the natural oils.<br>
</td>
</tr>
<tr>
<td>Coconut Oil<br>
</td>
<td>reduces inflammation, keeps skin moisturised, helping heal wounds. The medium-chain fatty acids found in coconut oil also possess antimicrobial properties that can help treat acne and protect the skin from harmful bacteria.<br>
</td>
</tr>
<tr>
<td>Flaxseed Oil<br>
</td>
<td>Vitamin E in flaxseed oil helps to treat hair loss and stimulate new hair growth. Lignans act as strong antioxidants that can help in the regrowth of healthier and stronger hair And nourish the scalp from within, providing relief from dandruff.<br>
</td>
</tr>
</tbody>
</table>
<p> <br></p>
<p><span>Additional Information:</span><br><span>All FS products are formulated to comply with the EU and UK Cosmetics Safety Regulations (EC (No) 1223/2009).</span><br><br><span>An important part of meeting the Regulations is the requirement to ensure our products are safe for the user.</span><br><span>Any ingredients that are listed as prohibited by law cannot be used.</span><br><span>In addition, it is a requirement of the legislation that all of our products have a valid Cosmetic Product Safety Report.</span><br><span>This is created by a highly qualified Toxicologist and Safety Assessor, who holds a Ph.D. in Toxicology and is a Member of the Royal Society of Biology, and has many years’ experience in the industry.</span></p>
<p> <br></p>
<table width=""100%"">
<tbody>
<tr>
<td> INGREDIENTS<br data-mce-fragment=""1""> Aqua, Glycerin, Sodium Stearate, Sorbitol, Sodium Laurate, Propylene Glycol, Sodium Laureth Sulfate, Sodium Chloride, Disodium Lauryl Sulfosuccinate, Titanium Dioxide, Stearic Acid, Lauric Acid, Pentasodium Pentetate, Tetrasodium Etidronate, Polyquaternium-7, Aloe Barbadensis Leaf Juice Powder, Sodium Benzoate, Cosmetic Grade Green Clay-Illite/Kaolin/Montmorillonite, Linum Usitatissimum Seed Oil, Cocos Nucifera Oil, Fragrance Oil Sparkling Rain And Lotus, No Added Colouring.<br data-mce-fragment=""1"">
</td>
</tr>
</tbody>
</table>
</div>
<div data-mce-fragment=""1"" class=""vc_single_image-wrapper   vc_box_border_grey""><br></div>
</div>
</div>";Silver Polyxena;Haircare;Shampoo Bar;49.55
green-clay-shampoo-bar-600881257;;;;;;
handmade-organic-vapor-rub-481461572;Handmade Organic Vapor Rub;"<p>This Vapor rub is a great alternative to the commercial rubs you can buy in the grocery store for many reasons. First of all, there's no petroleum jelly base-as in gasoline, it was a corrosive that was discovered on an oil rig. Petroleum jelly also does not absorb into the skin. This vapor rub is an olive oil and beeswax base that is healing and nutritive to the skin. The vapor comes from a healing combination of essential oils all known for aiding and relieving sickness. It has eucalyptus and rosemary essential oils that clear sinus passageways and lungs and peppermint that clears the nose and rejuvenates the mind. This is a great chemical free alternative to the commercial product and smells the same but you also get the healing benefits of the essential oils. 2 oz. tin Shop Info: We believe that your skin is just as vital as any other organ in your body. Here at Butter Me Up Organics we like to say, ""Don't put anything on your body that you wouldn't put in it."" So, on that note, all of our products are completely edible. They may not be so tasty, however, but everything we use are non- toxic premium ingredients. Can you say that about the products you're currently using? Other Info: Organic Completely cruelty free No sulfites, phthalates or parabens…ever No synthetic dyes or fragrances Completely all natural and safe Zero waste company Packaging upcycled when possible Everything is made with love &lt;3 ***This product has not been approved by the FDA though the individual ingredients have. This is not intended to replace the advice of a physician nor is it intended to treat, cure or prevent any disease.</p>";White Smokey;Healthcare;achy, aromatherapy, cold, cold balm, cough, feel better, flu, flu remedy, nose, stuffy, stuffy nose, vapo rub, vapor rub;10.94
handmade-organic-vapor-rub-481461572;;;;;;
pro-ocean-refillable-conditioner-bottle-32-oz-1172847787;Pro-Ocean Refillable Conditioner Bottle 32 oz;"<div data-mce-fragment=""1"" data-sanitized-data-mce-fragment=""1"" data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'>
<br class=""Apple-interchange-newline"">The MASAMI 32 oz Refillable, Sustainable Bottle was designed to elevate any bathroom and last a lifetime. It comes with a stainless steel pump and a 32 oz recyclable pouch filled with our high-performing luxurious Mekabu Hydrating Conditioner. </div><div data-mce-fragment=""1"" data-sanitized-data-mce-fragment=""1"" data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'>We're committed to furthering our sustainability efforts, so we designed this stunning large-size, black ceramic, refillable bottle to replace our plastic packaging. We hope you join us on our journey to make the beauty industry more sustainable. This refillable bottle is the first of many initiatives to come.</div><div data-mce-fragment=""1"" data-sanitized-data-mce-fragment=""1"" data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'>MASAMI Mekabu Hydrating Conditioner is fortified by the hydrating qualities of the Japanese ocean botanical Mekabu, and enhanced with Laminaria Japonica (Kombu) seaweed, aloe vera, blueberry extract, Vitamin B and other powerful anti-oxidants. This deep yet lightweight conditioner nourishes to restore softness, shine and manageability while soothing the scalp.</div><div data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'><strong>Benefits:</strong></div><div data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'><ul>
<li><span>Botanically hydrating</span></li>
<li><span>Safe for color-treated hair</span></li>
<li><span>NO parabens, NO sulfates, NO phthalates</span></li>
<li><span>NO animal testing (cruelty-free)</span></li>
<li><span>Vegan</span></li>
<li><span>Gender neutral</span></li>
</ul></div><div data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'>
<span><strong>Ingredients: </strong> ­Water, Cetyl Alcohol, Dicetyldimonium, Chloride Isopropanol, Stearyl Alcohol, Ceteareth-20, Undaria Pinnatifida (Mekabu) Powder, Macrocystis Pyrifera (Kelp) Extract, Laminaria Japonica Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Aloe Barbadensis Leaf Juice, Panthenol (Vitamin B), Fragrance, Phenoxyethanol (</span><span>our fragrance is naturally derived and phthalate-free).</span>
</div><div data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'></div><div data-mce-style=""text-align: left;"" style='color: rgb(33, 43, 54); font-family: -apple-system, ""system-ui"", ""San Francisco"", ""Segoe UI"", Roboto, ""Helvetica Neue"", sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; text-align: left;'>
<div><strong>For best results:</strong></div>
<div>Following MASAMI shampoo, apply conditioner from roots to ends. Leave in hair for 1-3 minutes as needed. Rinse thoroughly.<span> </span><span data-mce-fragment=""1"" data-sanitized-data-mce-fragment=""1""> </span><span data-mce-fragment=""1"" data-sanitized-data-mce-fragment=""1"">For</span><span data-mce-fragment=""1"" data-sanitized-data-mce-fragment=""1""> continuous hydration, use daily.  </span>Follow with MASAMI Mekabu Hydrating Styling Cream and Shine Serum.</div>
</div>";Green Saffron;Haircare;back bar, clean beauty, conditoner, conscious beauty, cruelty free, curls, healthy hair, hydrated hair, jbeauty, refillable, salon, shiny hair, vegan;84.64
pro-ocean-refillable-conditioner-bottle-32-oz-1172847787;;;;;;
finn-gunnar-nordic-organics-king-bee-wax-100-ml-315007922;FINN & GUNNAR NORDIC ORGANICS KING BEE WAX 100 ML;"<p><strong>ORGANICS STYLING CARE</strong><br>
A hair styling series based on natural Nordic ingredients providing effective hold, control and flexibility to the hair while taking care of the hair fibres and the scalp.</p><p><strong>KING BEE WAX</strong>
provides extreme hold and a natural look all day long. Beeswax will hold your hair in place under every circumstance and bilberry together with organic glycerine will moisturize the hair naturally. <br>

</p><p>Its fresh smell of sweet forest berries comes from natural perfume of raspberry, bilberry, passion fruit, and Seaside Mist. <br>

</p><p>Bilberries (Vaccinium myrtillus) are rich in the antioxidant anthocyanin and works as an effective moisturizer and exfoliant. Its natural astringent properties soothe an inflamed or irritated scalp. The antioxidants ensure that hair growth is stable and consistent.<br>

</p><p>Finn &amp; Gunnar Nordic Hair Care has their beehives on our property in the heart of Jessheim town in Norway. <br>
From there, the bees collect honey in the local environment, and they thrive well. In addition to pollinating plants where people live, they collect nectar and pollen, which becomes our wax that you will find in Finn &amp; Gunnar products/waxes.<br>

</p><p></p><p>Our products are tested on us, not on animals.<br>

</p><p>For best result, combine with our other Finn &amp; Gunnar Nordic Organics products.</p><p><span>Our product boxes are FSC certiﬁed and use eco-friendly paper made by
replacing parts of virgin tree pulp with residues of organic products such as
by-products from citrus fruits, grapes, cherries, corn, olives, coffee, kiwi
fruits, hazelnuts and almonds.</span></p><p><span>Labels with Ecological certification. We use
mineral paper produced without trees, without water, without chlorine, without
PVC and zero toxic gas emission. Bottles are made from PCR50% PET, re-using
plastic that already has been produced.</span></p>

<p><span>Always recycle
- We encourage all users of our
product to dispose for correct recycling.</span></p>

<p><strong>Style Your Hair With Nordic Care</strong><br>
Based on our legacy of four generations of hair care professionals with more than 100 years of experience, FINN &amp; GUNNAR is a Nordic brand rooted in the tradition of using organic ingredients that care for your hair and scalp in an effective, gentle and natural way. Our products are handmade in Norway, and are formulated to eliminate toxic and harmful substances, while leveraging the bioactive compounds found in herbs and plants across the Nordic region. By combining traditional Nordic phytotherapy traditions with modern hair and skin care science, we have developed an organic and ethical product portfolio adapted to the demanding hair care needs of Nordic men and women. All our products contain pure water from Norwegian rivers and lakes. We are concerned that our customers and retailers will be confident that our products meet stringent requirements for sustainability and quality, and are manufactured acording to standards that safeguard both human and animal interests and the environment as a whole.<br>

</p><p><strong>Extracting The Best Of Nordic Sea And Soil</strong><br>
Nature in its purest and caring sense. Inspired by hundreds of years of phytotherapy tradition, people in the Nordics have learned to harvest and extract the best of its rich soils and seas, aiming to care for their loved ones, building a healthy  community and securing a sustainable ecosystem.</p>";Scarlet Chronos;Haircare;Hair, Hair Wax, Handemade, Made in Norway, Pomade, Recycable, Sustainable, Wax;25.41
finn-gunnar-nordic-organics-king-bee-wax-100-ml-315007922;;;;;;
finn-gunnar-nordic-organics-king-bee-wax-100-ml-315007922;;;;;;
finn-gunnar-nordic-organics-king-bee-wax-100-ml-315007922;;;;;;
coconut-silk-conditioning-shampoo-bar-173261129;Coconut Silk Conditioning Shampoo Bar;"<p>The newest addition to my shampoo soap line - coconut silk conditioning shampoo bar. An incredible bar with coconut milk, silk and aloe to leave your hair incredibly soft and manageable. This bar is unscented with only the natural scent of the products in it. </p><p>This listing is for 1 bar of soap weighing approximately 5 ounces.</p><p><br></p><p>This bar also contains a unique combination of nourishing and softening oils and butters in addition to coconut milk and silk to provide a great conditioning shampoo.</p><p><br></p><p>To ensure the long life of your soap, store the bar in a cool place, out of direct sunlight until you’re ready to use it. In your shower, store the bar away from the direct water stream, and out of any standing water.</p><p><br></p><p>To get a good lather, swipe the soap bar across your wet hair a few times and lather and scrub. Then rinse.</p><p><br></p><p>***************************</p><p>TESTIMONIALS</p><p>Gets your hair squeaky clean -- literally! Quick shipping; thanks!</p><p><br></p><p>My favorite shampoo bar from an seller yet! Leaves my hair clean, soft and shiny with no weird residue like others I've tried. Smells great too!</p><p><br></p><p>Love this!!! Love the way my hair feels after switching to homemade bar shampoo. I will never go back to store bought again!</p><p><br></p><p>Absolutely divine, your shampoo actually leaves my hair feeling great, the other bar shampoo's I have tried it takes weeks to get used to and leaves my hair rather oily. Love your moisturizer too, the texture and smells are wonderful!</p><p>**************************</p><p><br></p><p>Ingredients: distilled water, organic coconut oil, palm oil (organic &amp; sustainably harvested), castor oil, wheat germ oil, avocado oil, organic jojoba oil, organic cocoa butter, organic shea butter, organic aloe gel, sodium hydroxide, coconut milk, silk</p>";Maroon Oliver;Haircare;Bath And Beauty, coconut milk, conditioning shampoo bar, essential oils, hair care, handmade soap, natural hair care, natural shampoo, organic, shampoo bar, silk;11.07
rosemary-nettle-shampoo-bar-1094454340;Rosemary Nettle Shampoo Bar;"<p>This rosemary nettle shampoo bar is all you need for thick gorgeous hair!</p><p><br></p><p>Rosemary is queen and king when it comes to hair and scalp care. It is, overall, an excellent tonic for hair and scalp helping to strengthen the hair, stimulating the follicles and combating dry and flaky scalps thus helping to reduce dandruff.</p><p><br></p><p>Nettle works gently to stimulate blood circulation to the scalp. It not only oxygenates the hair follicles but also strengthens hair fibers. Nettle promotes hair growth as well as hair health, shine and fullness for any type of hair.</p><p><br></p><p>Treat your hair to a handcrafted shampoo bar that not only cleanses, but also nourishes and softens as you lather. Most commercial shampoos contain harsh synthetics that cleanse by stripping your hair of everything, including natural oils. That not only leaves your hair dry and unmanageable, but also dull-looking. This natural shampoo bar is created with hair-loving ingredients, turning an ordinary routine into an indulgent experience, and leaving your hair nourished and naturally beautiful! It can also be used as a bath soap.</p><p><br></p><p>The scent is rosemary, tea tree, lavender and cedarwood. A fresh clean scent to clean and moisturize your hair. This is a great bar for all hair types!</p><p><br></p><p>This bar also contains a unique combination of nourishing and softening oils and butters. Jojoba oil is a penetrating moisturizer that is similar to our hairs own natural oils, and is rich in protein and minerals. Wheat germ oil is rich in vitamins A, B, E, and D, improving the health of your hair from its root, to its tip. A mix of olive and castor oil attracts moisture to the hair and is rich in vitamins, while cocoa butter and shea butter help to soften and moisturize. Coconut oil works to create an incredible lather, and palm oil ensures a long-lasting bar of soap.</p><p><br></p><p>To ensure the long life of your soap, store the bar in a cool place, out of direct sunlight until youre ready to use it. In your shower, store the bar away from the direct water stream, and out of any standing water.</p><p><br></p><p>To get a good lather, swipe the soap bar across your wet hair a few times and lather and scrub. Then rinse.</p><p><br></p><p>***************************</p><p><br></p><p>TESTIMONIALS</p><p><br></p><p>LOVE this shampoo bar. I've tried other natural ways of washing my hair but I never can get past the ""greasy"" hair beginning stages. With this shampoo bar, my hair acted just like I had used my favorite commercial shampoo except this way was natural! Thanks so much</p><p><br></p><p>Another awesome purchase, I have very thin, baby fine hair and I believe my hair looks and feels thicker and healthier after even the first wash. and you definitely don't need conditioner after using this which is a big plus for baby fine hair like mine.</p><p><br></p><p>This is the first time using a shampoo bar and I'm pretty impressed. This scent is sooo amazing and my hair feels so much thicker after using this. Awesome seller. Quick shipping and great communication! Wonderful products :)</p><p><br></p><p>Gets your hair squeaky clean -- literally! Quick shipping; thanks!</p><p><br></p><p>My favorite shampoo bar from an seller yet! Leaves my hair clean, soft and shiny with no weird residue like others I've tried. Smells great too!</p><p><br></p><p>Love this!!! Love the way my hair feels after switching to homemade bar shampoo. I will never go back to store bought again!</p><p><br></p><p>Absolutely divine, your shampoo actually leaves my hair feeling great, the other bar shampoo's I have tried it takes weeks to get used to and leaves my hair rather oily. Love your moisturizer too, the texture and smells are wonderful</p><p><br></p><p>This bar smells fantastic and comes in a great size. This is my first experience with a shampoo bar so my hair still seems to be adjusting but already has more volume. The shipping was extremely fast as well! Thank you for the free charcoal 's lovely!</p><p><br></p><p>I just used this once last night and wow! I have very thicky shiny dark brown hair that has a natural wave. After using this shampoo, my hair was really quite curly! It completely brought out my waves to the extreme, and I love it. It rinsed to feel quite squeaky clean, but even without conditioner it didnt feel dry. The smell is quite herbal, but I love rosemary so for me thats no problem. The bar makes a great lather, and at the price is an excellent deal.</p><p><br></p><p><br></p><p><br></p><p>LOVE this shampoo bar. I've tried other natural ways of washing my hair but I never can get past the ""greasy"" hair beginning stages. With this shampoo bar, my hair acted just like I had used my favorite commercial shampoo except this way was natural! Thanks so much!</p><p><br></p><p>**************************</p><p><br></p><p>Ingredients: distilled water, coconut oil, palm oil (organic &amp; sustainably harvested), castor oil, wheat germ oil, avocado oil, jojoba oil, organic cocoa butter, organic shea butter, nettle infused coconut oil, aloe gel, sodium hydroxide, rosemary, tea tree,lavender and cedarwood essential oils</p><p><br></p><p><br></p><p><br></p><p>***This listing is for one bar that weighs approximately 5.0 pz</p>";Maroon Oliver;Haircare;Bath And Beauty, conditioning shampoo, essential oil soaps, hair growth, handmade soap, Holiday1, natural shampoo, natural shampoo bar, rosemary nettle soap, shampoo soap bar, Soap, tea tree, yellow;9.68
rosemary-nettle-shampoo-bar-1094454340;;;;;;
mekabu-conditioner-32-oz-651772937;Mekabu Hydrating Conditioner 32 oz;"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">This is a large size (backbar) 32 oz of our MASAMI Mekabu Hydrating Conditioner.  It comes with a pump for easy dispensing.  Our conditioner</span><span data-mce-fragment=""1""> is fortified by the hydrating qualities of the Japanese ocean botanical Mekabu, and enhanced with Laminaria Japonica (Kombu) seaweed, aloe vera, blueberry extract, Vitamin B and other powerful anti-oxidants. This deep yet lightweight conditioner nourishes to restore softness, shine and manageability while soothing the scalp.</span></p>
<div><strong>Benefits:</strong></div>
<ul>
<li><span>Botanically hydrating</span></li>
<li><span>Safe for color-treated hair</span></li>
<li><span>NO parabens</span></li>
<li><span>NO sulfates</span></li>
<li><span>NO phthalates</span></li>
<li><span>NO animal testing (cruelty-free)</span></li>
<li><span>Vegan</span></li>
</ul>
<p><meta charset=""utf-8""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ingredients: </strong> ­Water, Cetyl Alcohol, Dicetyldimonium, Chloride Isopropanol, Stearyl Alcohol, Ceteareth-20, Undaria Pinnatifida (Mekabu) Powder, Macrocystis Pyrifera (Kelp) Extract, Laminaria Japonica Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Aloe Barbadensis Leaf Juice, Panthenol (Vitamin B), Fragrance, Phenoxyethanol (</span><span data-mce-fragment=""1"">our fragrance is naturally derived and phthalate-free).</span><br></p>";Green Saffron;Haircare;backbar, best sellers, Cortina, salon, Verishop, YGroup_Conditioner;68.14
mekabu-conditioner-32-oz-651772937;;;;;;
mekabu-conditioner-32-oz-651772937;;;;;;
mekabu-conditioner-32-oz-651772937;;;;;;
electric-razor-for-women-removal-for-body-nose-hair-trimmer-face-shavers-595360574;Electric Razor for Women Removal for Body Nose Hair Trimmer Face;"<p><strong><span data-spm-anchor-id="""">Features:</span></strong></p>
<p><strong>5-in-1 Electric Shavers</strong><br data-mce-fragment=""1"">Women razor shaver includes 5 interchangeable heads: body shaver head, legs /armpits shaver head, facial / bikini hair removal head, eyebrow trimmer head, nose hair trimmer head, and a USB charging cable, which is able to meet all your different needs of shaving and comfortably remove the hair on your body in a few seconds without leaving any residue.<br data-mce-fragment=""1""><strong>Gentle &amp; Painless</strong><br data-mce-fragment=""1"">Women's electric bikini trimmer uses an anti-allergenic stainless steel blade and floating foil head to help achieve safe shaving, even for sensitive skin, the electric razor will not produce pain or stimuli. For skin-friendly, really painless shaves. Comfortable to achieve smooth skin with our pubic hair razor for women.<br data-mce-fragment=""1""><strong>Dry or Wet Shaving</strong><br data-mce-fragment=""1"">Shavers for women can be used in the bath or shower, and electric razors for women's public hair can also be used in the bath or shower. Because of the waterproof feature, the heads can be cleaned very easily – simply rinse with running water.<br data-mce-fragment=""1""><strong>USB Charging and Portable:</strong><br data-mce-fragment=""1"">This women's electric shaver is equipped with a USB cable, which can be easily charged through a variety of devices such as a power bank, computer, laptop, and socket. USB charging is easy to carry, It is small in size and has a small handle, making it ideal for travel and travel.<br data-mce-fragment=""1""><strong>Perfect Women's Day Gift</strong><br data-mce-fragment=""1"">Our women's leg hair shaver can give to friends, lovers, and elders, and give them intimate care. If you have any problems with the use of women's electric razors, please contact us.</p>
<p><strong>How to use it?</strong></p>
<style type=""text/css""><!--
        table { border-collapse: collapse; }
        br { mso-data-placement: same-cell; }
        tr { height: 21px; }
        td { overflow: hidden; padding:2px 3px 2px 3px; width: 100px; white-space: nowrap; }
        .s-64 { color: #000000;font-size: 11pt;font-family: 宋体;border-left:0.5pt solid #000000;border-top:0.5pt solid #000000;border-right:0.5pt solid #000000;border-bottom:0.5pt solid #000000;vertical-align: middle;mso-number-format: ""General""; }


--></style>
<p>1. Rotate the shaver head towards the right.<br data-mce-fragment=""1"">2. Remove the Electric Shaver head and rinse it with running water.<br data-mce-fragment=""1"">3. Use a cleaning brush to clean the electric Shaver for the women's body.<br data-mce-fragment=""1"">4. Find a shaver, and align the head with the women's shaver body interface.<br data-mce-fragment=""1"">5. Press down the shaver head and rotate the shaver head towards the left.</p>
<p><strong><span>Specifications:</span></strong></p>
<p>Material: Aluminium alloy, Stainless steel, ABS<br>Charging Time: 5 hours<br>Battery Capacity: 400 mAh<br>Package Size: 7*4.3*1.8inch<br>Weight: 0.186kg</p>
<p><strong><span>Package Includes:</span></strong></p>
<p>1 X Women Electric Shaver Main body<br><br>1 X Short Hair Trim Head<br><br>1 X Bikini Hair Shaver Head<br><br>1 X Facial Hair Removal Head<br><br>1 X Eyebrow Trimmer Head<br><br>1 X Nose Hair Trimmer Head<br><br>1 X USB Cable<br><br>1 X User Manual</p>";Pink Iolaus;Haircare;Body Nose Hair Trimmer, Electric Razor, Hair Trimmer, Nose Hair Trimmer, Women razor shaver, Women Removal, Women's electric bikini trimmer, women's electric shaver;18.68
electric-razor-for-women-removal-for-body-nose-hair-trimmer-face-shavers-595360574;;;;;;
electric-razor-for-women-removal-for-body-nose-hair-trimmer-face-shavers-595360574;;;;;;
electric-razor-for-women-removal-for-body-nose-hair-trimmer-face-shavers-595360574;;;;;;
electric-razor-for-women-removal-for-body-nose-hair-trimmer-face-shavers-595360574;;;;;;
electric-razor-for-women-removal-for-body-nose-hair-trimmer-face-shavers-595360574;;;;;;
electric-razor-for-women-removal-for-body-nose-hair-trimmer-face-shavers-595360574;;;;;;
